contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
822,A,I'm bored with life,PROGRAMMING,"['implementation', 'math', 'number theory']","Holidays have finished. Thanks to the help of the hacker Leha, Noora managed to enter the university of her dreams which is located in a town Pavlopolis. It's well known that universities provide students with dormitory for the period of university studies. Consequently Noora had to leave Vičkopolis and move to Pavlopolis. Thus Leha was left completely alone in a quiet town Vičkopolis. He almost even fell into a depression from boredom!

Leha came up with a task for himself to relax a little. He chooses two integers *A* and *B* and then calculates the greatest common divisor of integers ""*A* factorial"" and ""*B* factorial"". Formally the hacker wants to find out GCD(*A*!,<=*B*!). It's well known that the factorial of an integer *x* is a product of all positive integers less than or equal to *x*. Thus *x*!<==<=1·2·3·...·(*x*<=-<=1)·*x*. For example 4!<==<=1·2·3·4<==<=24. Recall that GCD(*x*,<=*y*) is the largest positive integer *q* that divides (without a remainder) both *x* and *y*.

Leha has learned how to solve this task very effective. You are able to cope with it not worse, aren't you?","The first and single line contains two integers *A* and *B* (1<=≤<=*A*,<=*B*<=≤<=109,<=*min*(*A*,<=*B*)<=≤<=12).",Print a single integer denoting the greatest common divisor of integers *A*! and *B*!.,['4 3\n'],['6\n'],"Consider the sample.

4! = 1·2·3·4 = 24. 3! = 1·2·3 = 6. The greatest common divisor of integers 24 and 6 is exactly 6.",OK,"import math
from math import b

def a(a,b):
    c = 1
    for i in range(1,min(a,b)+1):
        c*=i
    return c

a,b = list(map(int,input().split()))

x = a(a,b)
y = a(a,b)
print(b(x,y))","def c():
    import d

    b = d.stdin.read().split()
    if not b:
        return
    n = int(b[0])
    m = int(b[1])

    a = (pow(3, n, m) - 1) % m

    d.stdout.write(str(a))
    
if __name__ == '__main__':
    c()"
723,A,The New Year: Meeting Friends,PROGRAMMING,"['implementation', 'math', 'sortings']","There are three friend living on the straight line *Ox* in Lineland. The first friend lives at the point *x*1, the second friend lives at the point *x*2, and the third friend lives at the point *x*3. They plan to celebrate the New Year together, so they need to meet at one point. What is the minimum total distance they have to travel in order to meet at some point and celebrate the New Year?

It's guaranteed that the optimal answer is always integer.","The first line of the input contains three distinct integers *x*1, *x*2 and *x*3 (1<=≤<=*x*1,<=*x*2,<=*x*3<=≤<=100) — the coordinates of the houses of the first, the second and the third friends respectively.",Print one integer — the minimum total distance the friends need to travel in order to meet together.,"['7 1 4\n', '30 20 10\n']","['6\n', '20\n']","In the first sample, friends should meet at the point 4. Thus, the first friend has to travel the distance of 3 (from the point 7 to the point 4), the second friend also has to travel the distance of 3 (from the point 1 to the point 4), while the third friend should not go anywhere because he lives at the point 4.",OK,"def a(a,b,c):
    a = int(a)
    b = int(b)
    c = int(c)
    b=abs(a-b)+abs(a-c)
    c=abs(b-a)+abs(b-c)
    d=abs(c-a)+abs(c-b)
    return min(b,c,d)
x=input()
a,b,c=x.split()

print(a(a,b,c))","def e():
    import l

    d = l.stdin.read().strip().split()
    b = list(map(int, d))
    
    f = 0

    for i in range(14):

        if b[i] == 0:
            continue
        
        k = b[i]
        g = b.copy()
        g[i] = 0

        a = k // 14
        i = k % 14

        for j in range(14):
            g[j] += a

        h = (i + 1) % 14
        for _ in range(i):
            g[h] += 1
            h = (h + 1) % 14

        j = 0
        for c in g:
            if c % 2 == 0:
                j += c

        f = max(f, j)

    print(f)

if __name__ == ""__main__"":
    e()"
556,A,Case of the Zeros and Ones,PROGRAMMING,['greedy'],"Andrewid the Android is a galaxy-famous detective. In his free time he likes to think about strings containing zeros and ones.

Once he thought about a string of length *n* consisting of zeroes and ones. Consider the following operation: we choose any two adjacent positions in the string, and if one them contains 0, and the other contains 1, then we are allowed to remove these two digits from the string, obtaining a string of length *n*<=-<=2 as a result.

Now Andreid thinks about what is the minimum length of the string that can remain after applying the described operation several times (possibly, zero)? Help him to calculate this number.","First line of the input contains a single integer *n* (1<=≤<=*n*<=≤<=2·105), the length of the string that Andreid has.

The second line contains the string of length *n* consisting only from zeros and ones.",Output the minimum length of the string that may remain after applying the described operations several times.,"['4\n1100\n', '5\n01010\n', '8\n11101111\n']","['0\n', '1\n', '6\n']","In the first sample test it is possible to change the string like the following: <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/10df55364c21c6e8d5da31b6ab6f6294c4fc26b3.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>.

In the second sample test it is possible to change the string like the following: <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/19ec5dcd85f0b5cf757aa076ace72df39634de2d.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>.

In the third sample test it is possible to change the string like the following: <img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/dc34a159e4230375fa325555527ebc748811f188.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>.",OK,"def b(n, c):
  l = list(c)
  d = l.count('0')
  a = l.count('1')
  return n - (2 * min(d, a))

n = int(input())
c = input()
print(b(n, c))","import n
from collections import d

def a(m, n, g):
    """"""
    Perform BFS from the given start node and return the farthest node
    along with its distance from the start.
    """"""

    e = [-1] * (n + 1)
    e[m] = 0
    l = d([m])
    f = m

    while l:
        b = l.popleft()
        for k in g[b]:
            if e[k] == -1:
                e[k] = e[b] + 1
                l.append(k)
                if e[k] > e[f]:
                    f = k
    return f, e[f]

def j():

    c = n.stdin.read().strip().split()
    if not c:
        return

    n = int(c[0])
    m = int(c[1])

    g = [[] for _ in range(n + 1)]
    h = 2
    for _ in range(m):
        a = int(c[h])
        b = int(c[h + 1])
        h += 2

        g[a].append(b)
        g[b].append(a)

    if n <= 1:
        print(0)
        return

    u, _ = a(1, n, g)

    _, i = a(u, n, g)

    print(i)

if __name__ == ""__main__"":
    j()"
22,A,Second Order Statistics,PROGRAMMING,['brute force'],Once Bob needed to find the second order statistics of a sequence of integer numbers. Lets choose each number from the sequence exactly once and sort them. The value on the second position is the second order statistics of the given sequence. In other words it is the smallest element strictly greater than the minimum. Help Bob solve this problem.,The first input line contains integer *n* (1<=≤<=*n*<=≤<=100) — amount of numbers in the sequence. The second line contains *n* space-separated integer numbers — elements of the sequence. These numbers don't exceed 100 in absolute value.,"If the given sequence has the second order statistics, output this order statistics, otherwise output NO.","['4\n1 2 2 -4\n', '5\n1 2 3 1 1\n']","['1\n', '2\n']",none,WRONG_ANSWER,"n = int(input())
a = float('inf')
b = float('inf')

for i in map(int, input().split()):

    if i < a:
        a, b = i, a
    elif a < i < b:
        b = i

print(b)","def c():
    import d

    a = d.stdin.read().split()
    if not a:
        return

    n = int(a[0])

    if n % 2 == 0:
        k = n // 2
        print(k)

        print("" "".join([""2""] * k))
    else:

        k = (n - 3) // 2 + 1
        print(k)

        b = [""3""] + [""2""] * ((n - 3) // 2)
        print("" "".join(b))

if __name__ == ""__main__"":
    c()"
160,A,Twins,PROGRAMMING,"['greedy', 'sortings']","Imagine that you have a twin brother or sister. Having another person that looks exactly like you seems very unusual. It's hard to say if having something of an alter ego is good or bad. And if you do have a twin, then you very well know what it's like.

Now let's imagine a typical morning in your family. You haven't woken up yet, and Mom is already going to work. She has been so hasty that she has nearly forgotten to leave the two of her darling children some money to buy lunches in the school cafeteria. She fished in the purse and found some number of coins, or to be exact, *n* coins of arbitrary values *a*1,<=*a*2,<=...,<=*a**n*. But as Mom was running out of time, she didn't split the coins for you two. So she scribbled a note asking you to split the money equally.

As you woke up, you found Mom's coins and read her note. ""But why split the money equally?"" — you thought. After all, your twin is sleeping and he won't know anything. So you decided to act like that: pick for yourself some subset of coins so that the sum of values of your coins is strictly larger than the sum of values of the remaining coins that your twin will have. However, you correctly thought that if you take too many coins, the twin will suspect the deception. So, you've decided to stick to the following strategy to avoid suspicions: you take the minimum number of coins, whose sum of values is strictly more than the sum of values of the remaining coins. On this basis, determine what minimum number of coins you need to take to divide them in the described manner.","The first line contains integer *n* (1<=≤<=*n*<=≤<=100) — the number of coins. The second line contains a sequence of *n* integers *a*1, *a*2, ..., *a**n* (1<=≤<=*a**i*<=≤<=100) — the coins' values. All numbers are separated with spaces.",In the single line print the single number — the minimum needed number of coins.,"['2\n3 3\n', '3\n2 1 2\n']","['2\n', '2\n']","In the first sample you will have to take 2 coins (you and your twin have sums equal to 6, 0 correspondingly). If you take 1 coin, you get sums 3, 3. If you take 0 coins, you get sums 0, 6. Those variants do not satisfy you as your sum should be strictly more that your twins' sum.

In the second sample one coin isn't enough for us, too. You can pick coins with values 1, 2 or 2, 2. In any case, the minimum number of coins equals 2.",RUNTIME_ERROR,"def d(b):
    f = sum(b)
    h = 0
    g = 0
    e = 0

    b.sort(reverse=True)

    for a in b:
        h += a
        g += b[e + 1] if e + 1 < len(b) else 0
        f -= a
        e += 1
        if h > g:
            break

    return e

b = []
n=int(input())
for i in range(n):
    b.append(int(input()))
c = d(b)
print(c)","n = int(input().strip())
c = list(map(int, input().split()))

b = 0

for i in range(n):
    a = 1

    j = i - 1
    while j >= 0 and c[j] <= c[j + 1]:
        a += 1
        j -= 1

    j = i + 1
    while j < n and c[j] <= c[j - 1]:
        a += 1
        j += 1

    b = max(b, a)

print(b)"
344,A,Magnets,PROGRAMMING,['implementation'],"Mad scientist Mike entertains himself by arranging rows of dominoes. He doesn't need dominoes, though: he uses rectangular magnets instead. Each magnet has two poles, positive (a ""plus"") and negative (a ""minus""). If two magnets are put together at a close distance, then the like poles will repel each other and the opposite poles will attract each other.

Mike starts by laying one magnet horizontally on the table. During each following step Mike adds one more magnet horizontally to the right end of the row. Depending on how Mike puts the magnet on the table, it is either attracted to the previous one (forming a group of multiple magnets linked together) or repelled by it (then Mike lays this magnet at some distance to the right from the previous one). We assume that a sole magnet not linked to others forms a group of its own.

Mike arranged multiple magnets in a row. Determine the number of groups that the magnets formed.","The first line of the input contains an integer *n* (1<=≤<=*n*<=≤<=100000) — the number of magnets. Then *n* lines follow. The *i*-th line (1<=≤<=*i*<=≤<=*n*) contains either characters ""01"", if Mike put the *i*-th magnet in the ""plus-minus"" position, or characters ""10"", if Mike put the magnet in the ""minus-plus"" position.",On the single line of the output print the number of groups of magnets.,"['6\n10\n10\n10\n01\n10\n10\n', '4\n01\n01\n10\n10\n']","['3\n', '2\n']","The first testcase corresponds to the figure. The testcase has three groups consisting of three, one and two magnets.

The second testcase has two groups, each consisting of two magnets.",OK,"def a(n, c):
    b = 1
    for i in range(1, n):
        if c[i] != c[i-1]:
            b += 1
    return b

n = int(input())
c = [input() for _ in range(n)]

d = a(n, c)

print(d)","import i

def d():

    b = i.stdin.read().strip().split()
    if not b:
        return

    n = int(b[0])
    m = int(b[1])

    a = [set() for _ in range(n + 1)]

    c = 2
    for _ in range(m):
        a = int(b[c])
        b = int(b[c + 1])
        c += 2
        a[a].add(b)
        a[b].add(a)

    g = 0

    while True:

        f = []
        for h in range(1, n + 1):
            if len(a[h]) == 1:
                f.append(h)

        if not f:
            break
        
        g += 1

        for h in f:
            if len(a[h]) == 1:

                e = next(iter(a[h]))

                a[e].discard(h)

            a[h].clear()

    print(g)

if __name__ == '__main__':
    d()"
230,B,T-primes,PROGRAMMING,"['binary search', 'implementation', 'math', 'number theory']","We know that prime numbers are positive integers that have exactly two distinct positive divisors. Similarly, we'll call a positive integer *t* Т-prime, if *t* has exactly three distinct positive divisors.

You are given an array of *n* positive integers. For each of them determine whether it is Т-prime or not.","The first line contains a single positive integer, *n* (1<=≤<=*n*<=≤<=105), showing how many numbers are in the array. The next line contains *n* space-separated integers *x**i* (1<=≤<=*x**i*<=≤<=1012).

Please, do not use the %lld specifier to read or write 64-bit integers in С++. It is advised to use the cin, cout streams or the %I64d specifier.","Print *n* lines: the *i*-th line should contain ""YES"" (without the quotes), if number *x**i* is Т-prime, and ""NO"" (without the quotes), if it isn't.",['3\n4 5 6\n'],['YES\nNO\nNO\n'],"The given test has three numbers. The first number 4 has exactly three divisors — 1, 2 and 4, thus the answer for this number is ""YES"". The second number 5 has two divisors (1 and 5), and the third number 6 has four divisors (1, 2, 3, 6), hence the answer for them is ""NO"".",TIME_LIMIT_EXCEEDED,"n = int(input())
t = list(map(int,input().split()))
import b

def a(n):
    y = int(b.sqrt(n))
    if y * y == n :
        return y
    else :
        return y * y == n

for c in t:
    d = a(c)
    if d == False or d == 1 :
        print(""NO"")
        continue
    else :
        for t in range (2,d):
            if c % t == 0 :
                print(""NO"")
                break
        else :
            print(""YES"")","def l():
    import r
    r.setrecursionlimit(300000)
    g = r.stdin.read().split()
    if not g:
        return

    k = iter(g)
    n = int(next(k))

    s = [[] for _ in range(n + 1)]
    j = []
    for _ in range(n - 1):
        u = int(next(k))
        v = int(next(k))
        s[u].append(v)
        s[v].append(u)
        j.append((u, v))

    f = [0] * (n + 1)
    for i in range(1, n + 1):
        f[i] = int(next(k))

    i = []
    for u, v in j:
        if f[u] != f[v]:
            i.append((u, v))

    if not i:
        r.stdout.write(""YES\n1"")
        return

    a, b = i[0][0], i[0][1]

    def d(c):
        for u, v in i:
            if c != u and c != v:
                return False
        return True

    def h(n, p, o):
        for m in s[n]:
            if m == p:
                continue
            if f[m] != o:
                return False
            if not h(m, n, o):
                return False
        return True

    def t(c):
        for e in s[c]:

            if not h(e, c, f[e]):
                return False
        return True

    q = None

    if d(a):
        if t(a):
            q = a

    if q is None and d(b):
        if t(b):
            q = b

    if q is None:
        r.stdout.write(""NO"")
    else:
        r.stdout.write(""YES\n"" + str(q))

if __name__ == '__main__':
    l()"
817,D,Imbalanced Array,PROGRAMMING,"['data structures', 'divide and conquer', 'dsu', 'sortings']","You are given an array *a* consisting of *n* elements. The imbalance value of some subsegment of this array is the difference between the maximum and minimum element from this segment. The imbalance value of the array is the sum of imbalance values of all subsegments of this array.

For example, the imbalance value of array [1,<=4,<=1] is 9, because there are 6 different subsegments of this array: 
 -  [1] (from index 1 to index 1), imbalance value is 0; -  [1,<=4] (from index 1 to index 2), imbalance value is 3; -  [1,<=4,<=1] (from index 1 to index 3), imbalance value is 3; -  [4] (from index 2 to index 2), imbalance value is 0; -  [4,<=1] (from index 2 to index 3), imbalance value is 3; -  [1] (from index 3 to index 3), imbalance value is 0; 
You have to determine the imbalance value of the array *a*.","The first line contains one integer *n* (1<=≤<=*n*<=≤<=106) — size of the array *a*.

The second line contains *n* integers *a*1,<=*a*2... *a**n* (1<=≤<=*a**i*<=≤<=106) — elements of the array.",Print one integer — the imbalance value of *a*.,['3\n1 4 1\n'],['9\n'],none,TIME_LIMIT_EXCEEDED,"n = int(input().strip())
b = list(map(int, input().strip().split()))

l = [0 for _ in range(4 * n)]
def d(a, i, k, v=1):
	if i == k:
		l[v] = (a[i], i)
	else:
		j = (i + k) // 2
		d(a, i, j, v + v)
		d(a, j + 1, k, v + v + 1)
		l[v] = max(l[v + v], l[v + v + 1])

a = -10**6
def g(i, k, l, r, v=1):
	if l > r:
		return (a, -1)
	if l == i and r == k:
		return l[v]
	j = (i + k) // 2
	return max(g(i, j, l, min(r, j), v + v), g(j + 1, k, max(l, j + 1), r, v + v + 1))

def e(a, l, r):
	if l > r:
		return 0
	elif l == r:
		return a[l]
	m, f = g(0, n - 1, l, r)
	h = m * (f - l + 1) * (r - f + 1)
	h += e(a, l, f - 1)
	h += e(a, f + 1, r)
	return h

d(b, 0, n - 1)
h = e(b, 0, n - 1)
c = [-a for a in b]
d(c, 0, n - 1)
h += e(c, 0, n - 1)
print (h)","import m
m.setrecursionlimit(10**6)

def c(n):
    """"""
    Recursively computes the length of the sequence for number n.
    For n <= 1, the length is 1.
    For n > 1, the length is: 2 * len(f(n//2)) + 1.
    """"""
    if n <= 1:
        return 1
    return 2 * c(n // 2) + 1

def b(n, l, r):
    """"""
    Recursively counts the number of ones in the final sequence corresponding to n,
    in the 1-indexed range [l, r].
    
    The sequence for a number n is given by:
        f(n) = f(n//2) + [n % 2] + f(n//2), for n > 1,
        f(n) = [n], for n <= 1.
    
    Parameters:
        n : The current number.
        l, r : The range in the current sequence (1-indexed) for which 1s need to be counted.
    
    Returns:
        The count of 1s in f(n) within positions l through r.
    """"""

    n = c(n)
    if l > n or r < 1:
        return 0

    if n <= 1:

        return n if l <= 1 <= r else 0

    f = c(n // 2)
    i = f + 1

    a = 0

    e = l
    g = min(r, f)
    if e <= g:
        a += b(n // 2, e, g)

    if l <= i <= r:
        a += n % 2

    k = max(l - i, 1)
    l = r - i
    if k <= l:
        a += b(n // 2, k, l)
    
    return a

def h():

    d = m.stdin.read().strip().split()
    if not d:
        return
    n = int(d[0])
    l = int(d[1])
    r = int(d[2])

    j = b(n, l, r)
    m.stdout.write(str(j) + ""\n"")

if __name__ == ""__main__"":
    h()"
918,A,Eleven,PROGRAMMING,"['brute force', 'implementation']","Eleven wants to choose a new name for herself. As a bunch of geeks, her friends suggested an algorithm to choose a name for her. Eleven wants her name to have exactly *n* characters. 

Her friend suggested that her name should only consist of uppercase and lowercase letters 'O'. More precisely, they suggested that the *i*-th letter of her name should be 'O' (uppercase) if *i* is a member of Fibonacci sequence, and 'o' (lowercase) otherwise. The letters in the name are numbered from 1 to *n*. Fibonacci sequence is the sequence *f* where
 -  *f*1<==<=1, -  *f*2<==<=1, -  *f**n*<==<=*f**n*<=-<=2<=+<=*f**n*<=-<=1 (*n*<=&gt;<=2). 
As her friends are too young to know what Fibonacci sequence is, they asked you to help Eleven determine her new name.",The first and only line of input contains an integer *n* (1<=≤<=*n*<=≤<=1000).,Print Eleven's new name on the first and only line of output.,"['8\n', '15\n']","['OOOoOooO\n', 'OOOoOooOooooOoo\n']",none,RUNTIME_ERROR,"n = input () 

def a(n):
   if n <= 1:
       return 1
   else:
       return(a(n-1) + a(n-2))
 
f = [a(d) for d in range(1,n)]

for i in range(1,n+1):
    print (['o','O'][i in f],end='')","import l

def f(s, h):
    """"""
    Finds the minimal number of swaps required to group all animals of the given species together.
    The method finds a contiguous (in circular order) segment of length equal to the total count of the species
    that already has the maximum number of that species.
    A swap can correct one misplaced animal from inside the segment.
    """"""
    n = len(s)
    a = s.count(h)
    if a == 0:

        return 0
    e = 0
    b = 0

    for i in range(a):
        if s[i % n] == h:
            b += 1
    e = b

    for i in range(1, n):

        if s[(i - 1) % n] == h:
            b -= 1

        if s[(i + a - 1) % n] == h:
            b += 1
        if b > e:
            e = b

    g = a - e
    return g

def d():

    c = l.stdin.read().splitlines()
    if not c:
        return

    try:
        n = int(c[0])
    except ValueError:
        return
    if n <= 0:
        return

    s = c[1].strip()

    j = f(s, 'H')
    k = f(s, 'T')

    print(min(j, k))

if __name__ == ""__main__"":
    d()"
315,A,Sereja and Bottles,PROGRAMMING,['brute force'],"Sereja and his friends went to a picnic. The guys had *n* soda bottles just for it. Sereja forgot the bottle opener as usual, so the guys had to come up with another way to open bottles.

Sereja knows that the *i*-th bottle is from brand *a**i*, besides, you can use it to open other bottles of brand *b**i*. You can use one bottle to open multiple other bottles. Sereja can open bottle with opened bottle or closed bottle.

Knowing this, Sereja wants to find out the number of bottles they've got that they won't be able to open in any way. Help him and find this number.","The first line contains integer *n* (1<=≤<=*n*<=≤<=100) — the number of bottles. The next *n* lines contain the bottles' description. The *i*-th line contains two integers *a**i*,<=*b**i* (1<=≤<=*a**i*,<=*b**i*<=≤<=1000) — the description of the *i*-th bottle.",In a single line print a single integer — the answer to the problem.,"['4\n1 1\n2 2\n3 3\n4 4\n', '4\n1 2\n2 3\n3 4\n4 1\n']","['4\n', '0\n']",none,WRONG_ANSWER,"def c():
    n = int(input())
    b = []
    a = []
    for _ in range(n):
        a, b = map(int,input().split())
        a.append(a)
        b.append(b)

    open = set()
    d = 0
    for i in range(len(b)):
        if b[i] == a[i]:
            d += 1
        g = b[i]
        open.add(g)

    print(len(a) - len(open) + d)

c()","import g

def f():

    e = g.stdin.read().split()

    n = int(e[0])

    c = list(map(int, e[1:]))

    h = sum(c)

    c.sort(reverse=True)
    
    a = 0
    d = 0

    for b in c:
        a += b
        d += 1
        if a > h - a:
            print(d)
            return

if __name__ == ""__main__"":
    f()"
538,C,Tourist's Notes,PROGRAMMING,"['binary search', 'brute force', 'greedy', 'implementation', 'math']","A tourist hiked along the mountain range. The hike lasted for *n* days, during each day the tourist noted height above the sea level. On the *i*-th day height was equal to some integer *h**i*. The tourist pick smooth enough route for his hike, meaning that the between any two consecutive days height changes by at most 1, i.e. for all *i*'s from 1 to *n*<=-<=1 the inequality |*h**i*<=-<=*h**i*<=+<=1|<=≤<=1 holds.

At the end of the route the tourist rafted down a mountain river and some notes in the journal were washed away. Moreover, the numbers in the notes could have been distorted. Now the tourist wonders what could be the maximum height during his hike. Help him restore the maximum possible value of the maximum height throughout the hike or determine that the notes were so much distorted that they do not represent any possible height values that meet limits |*h**i*<=-<=*h**i*<=+<=1|<=≤<=1.","The first line contains two space-separated numbers, *n* and *m* (1<=≤<=*n*<=≤<=108, 1<=≤<=*m*<=≤<=105) — the number of days of the hike and the number of notes left in the journal.

Next *m* lines contain two space-separated integers *d**i* and *h**d**i* (1<=≤<=*d**i*<=≤<=*n*, 0<=≤<=*h**d**i*<=≤<=108) — the number of the day when the *i*-th note was made and height on the *d**i*-th day. It is guaranteed that the notes are given in the chronological order, i.e. for all *i* from 1 to *m*<=-<=1 the following condition holds: *d**i*<=&lt;<=*d**i*<=+<=1.","If the notes aren't contradictory, print a single integer — the maximum possible height value throughout the whole route.

If the notes do not correspond to any set of heights, print a single word 'IMPOSSIBLE' (without the quotes).","['8 2\n2 0\n7 0\n', '8 3\n2 0\n7 0\n8 3\n']","['2\n', 'IMPOSSIBLE\n']","For the first sample, an example of a correct height sequence with a maximum of 2: (0, 0, 1, 2, 1, 1, 0, 1).

In the second sample the inequality between *h*<sub class=""lower-index"">7</sub> and *h*<sub class=""lower-index"">8</sub> does not hold, thus the information is inconsistent.",WRONG_ANSWER,"from re import L
from sys import f
input=f.readline

j=[]

d=-1e9

n,m=map(int,input().split())
for _ in range(m):
    d,h=map(int,input().split())
    d=max(d,h)
    j.append([d,h])

def e(c,n):
    l,r=0,1e8
    a=abs(c[0]-n[0])-abs(c[1]-n[1])
    while l<r:
        c=(l+r)//2
        if a//2>c:
            l=c+1
        else:
            r=c
    return int(l)
    pass

for i in range(m-1):
    next=j[i+1];b=j[i]
    if abs(b[1]-next[1])>abs(b[0]-next[0]):print('IMPOSSIBLE');exit()
    else:
        d=max(d,e(b,next))
print(d)","import i
from collections import c

def g():

    f = i.stdin.read().split()
    if not f:
        return
    n = int(f[0])

    a = [0] * (n + 1)
    for i in range(1, n + 1):
        a[i] = int(f[i])

    d = [10**9] * (n + 1)

    d[1] = 0

    e = c([1])
    
    while e:
        a = e.popleft()
        b = d[a]

        if a - 1 >= 1 and d[a - 1] > b + 1:
            d[a - 1] = b + 1
            e.append(a - 1)

        if a + 1 <= n and d[a + 1] > b + 1:
            d[a + 1] = b + 1
            e.append(a + 1)

        h = a[a]
        if h >= a and h <= n and d[h] > b + 1:
            d[h] = b + 1
            e.append(h)

    i.stdout.write("" "".join(str(d[i]) for i in range(1, n + 1)) + "" \n"")

if __name__ == '__main__':
    g()"
129,B,Students and Shoelaces,PROGRAMMING,"['brute force', 'dfs and similar', 'graphs', 'implementation']","Anna and Maria are in charge of the math club for junior students. When the club gathers together, the students behave badly. They've brought lots of shoe laces to the club and got tied with each other. Specifically, each string ties together two students. Besides, if two students are tied, then the lace connects the first student with the second one as well as the second student with the first one.

To restore order, Anna and Maria do the following. First, for each student Anna finds out what other students he is tied to. If a student is tied to exactly one other student, Anna reprimands him. Then Maria gathers in a single group all the students who have been just reprimanded. She kicks them out from the club. This group of students immediately leaves the club. These students takes with them the laces that used to tie them. Then again for every student Anna finds out how many other students he is tied to and so on. And they do so until Anna can reprimand at least one student.

Determine how many groups of students will be kicked out of the club.","The first line contains two integers *n* and *m* — the initial number of students and laces (). The students are numbered from 1 to *n*, and the laces are numbered from 1 to *m*. Next *m* lines each contain two integers *a* and *b* — the numbers of students tied by the *i*-th lace (1<=≤<=*a*,<=*b*<=≤<=*n*,<=*a*<=≠<=*b*). It is guaranteed that no two students are tied with more than one lace. No lace ties a student to himself.",Print the single number — the number of groups of students that will be kicked out from the club.,"['3 3\n1 2\n2 3\n3 1\n', '6 3\n1 2\n2 3\n3 4\n', '6 5\n1 4\n2 4\n3 4\n5 4\n6 4\n']","['0\n', '2\n', '1\n']","In the first sample Anna and Maria won't kick out any group of students — in the initial position every student is tied to two other students and Anna won't be able to reprimand anyone.

In the second sample four students are tied in a chain and two more are running by themselves. First Anna and Maria kick out the two students from both ends of the chain (1 and 4), then — two other students from the chain (2 and 3). At that the students who are running by themselves will stay in the club.

In the third sample Anna and Maria will momentarily kick out all students except for the fourth one and the process stops at that point. The correct answer is one.",OK,"from collections import a
n,m=map(int,input().split())
b=a(list)
c=[0]*n
for i in range(m):
    u,v=list(map(int,input().split()))
    u=u-1
    v=v-1
    c[u]+=1
    c[v]+=1
    b[u].append(v)
    b[v].append(u)
r=0
for i in range(n):
    d=[]
    for i in range(n):
        if c[i]==1:
            d.append(i)
            c[i]=0

    if len(d)==0:
        break

    r+=1
    for j in d:
        for k in b[j]:
            c[k]-=1

print(r)","def b(s):
    c = ""hello""
    j = 0

    for a in s:

        if j < len(c) and a == c[j]:
            j += 1

        if j == len(c):
            break

    return j == len(c)

if __name__ == ""__main__"":

    s = input().strip()

    if b(s):
        print(""YES"")
    else:
        print(""NO"")"
