contestId,index,name,type,tags,problem-description,input-specification,output-specification,demo-input,demo-output,note,verdict,code,ai_generated_code
80,A,Panoramix's Prediction,PROGRAMMING,['brute force'],"A prime number is a number which has exactly two distinct divisors: one and itself. For example, numbers 2, 7, 3 are prime, and 1, 6, 4 are not.

The next prime number after *x* is the smallest prime number greater than *x*. For example, the next prime number after 2 is 3, and the next prime number after 3 is 5. Note that there is exactly one next prime number after each number. So 5 is not the next prime number for 2.

One cold April morning Panoramix predicted that soon Kakofonix will break free from his straitjacket, and this will be a black day for the residents of the Gallic countryside.

Panoramix's prophecy tells that if some day Asterix and Obelix beat exactly *x* Roman soldiers, where *x* is a prime number, and next day they beat exactly *y* Roman soldiers, where *y* is the next prime number after *x*, then it's time to wait for Armageddon, for nothing can shut Kakofonix up while he sings his infernal song.

Yesterday the Gauls beat *n* Roman soldiers and it turned out that the number *n* was prime! Today their victims were a troop of *m* Romans (*m*<=&gt;<=*n*). Determine whether the Gauls should wait for the black day after today's victory of Asterix and Obelix?","The first and only input line contains two positive integers — *n* and *m* (2<=≤<=*n*<=&lt;<=*m*<=≤<=50). It is guaranteed that *n* is prime.

Pretests contain all the cases with restrictions 2<=≤<=*n*<=&lt;<=*m*<=≤<=4.","Print YES, if *m* is the next prime number after *n*, or NO otherwise.","['3 5\n', '7 11\n', '7 9\n']","['YES', 'YES', 'NO']",none,OK,"a,b = map(int,input().split("" ""))
status = True

def isPrime(num):
    i =2 
    while i <=num//2:
        if num%i ==0:
            return False
        i+=1  
    return True

i =a 
while i <=b:
    if not isPrime(i) and (i ==a or i ==b):
        status = False
        break
    if isPrime(i) and i != a and i !=b:
        status = False
        break
        
    i+=1 
if status:
    print('YES')
else:
    print('NO')","def is_prime(num):
    """"""Check if a number is prime.""""""
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def next_prime(num):
    """"""Find the next prime number after the given number.""""""
    candidate = num + 1
    while not is_prime(candidate):
        candidate += 1
    return candidate

input_data = input().strip()
n, m = map(int, input_data.split())

if m == next_prime(n):
    print(""YES"")
else:
    print(""NO"")"
622,B,The Time,PROGRAMMING,['implementation'],"You are given the current time in 24-hour format hh:mm. Find and print the time after *a* minutes.

Note that you should find only the time after *a* minutes, see the examples to clarify the problem statement.

You can read more about 24-hour format here [https://en.wikipedia.org/wiki/24-hour_clock](https://en.wikipedia.org/wiki/24-hour_clock).","The first line contains the current time in the format hh:mm (0<=≤<=*hh*<=&lt;<=24,<=0<=≤<=*mm*<=&lt;<=60). The hours and the minutes are given with two digits (the hours or the minutes less than 10 are given with the leading zeroes).

The second line contains integer *a* (0<=≤<=*a*<=≤<=104) — the number of the minutes passed.","The only line should contain the time after *a* minutes in the format described in the input. Note that you should print exactly two digits for the hours and the minutes (add leading zeroes to the numbers if needed).

See the examples to check the input/output format.","['23:59\n10\n', '20:20\n121\n', '10:10\n0\n']","['00:09\n', '22:21\n', '10:10\n']",none,OK,"""""""codeforces 622B

Automatically generated by Colaboratory.

Original file is located at
    https://colab.research.google.com/drive/1fnRVrX6kGGXBPnaZduqeU_eo6w87jUi5
""""""

T=input() 
a=int(input())
h=int(T[ :-3])
m=int(T[-2: ])

x=a//60
y=a%60 

hour=h+x
min=m+y

if min>=60:
   min=min-60
   hour=hour+1

z=hour//24 

if hour>=24:
   hour=hour-(24*z)  

if len(str(hour))==2 and len(str(min))==1:
  print(f""{hour}:0{min}"")
elif len(str(hour))==1 and len(str(min))==2:
  print(f""0{hour}:{min}"")
elif len(str(hour))==1 and len(str(min))==1:
  print(f""0{hour}:0{min}"")
     
else:  
  print(f""{hour}:{min}"")","def calculate_future_time(current_time, minutes_to_add):

    hours, minutes = map(int, current_time.split(':'))

    total_minutes = hours * 60 + minutes + minutes_to_add

    new_hours = (total_minutes // 60) % 24
    new_minutes = total_minutes % 60

    return f""{new_hours:02}:{new_minutes:02}""

current_time = input().strip()
minutes_to_add = int(input().strip())

print(calculate_future_time(current_time, minutes_to_add))"
26,A,Almost Prime,PROGRAMMING,['number theory'],"A number is called almost prime if it has exactly two distinct prime divisors. For example, numbers 6, 18, 24 are almost prime, while 4, 8, 9, 42 are not. Find the amount of almost prime numbers which are between 1 and *n*, inclusive.",Input contains one integer number *n* (1<=≤<=*n*<=≤<=3000).,"Output the amount of almost prime numbers between 1 and *n*, inclusive.","['10\n', '21\n']","['2\n', '8\n']",none,OK,"def prime(n):
    factor = set()
    d = 2
    
    while d * d <= n:
        while n % d == 0:
            factor.add(d)
            n //= d
        d += 1
    if n >1:
        factor.add(n)
    
    return factor

n = int(input())

count = 0

for i in range(2, n+1):
    ans = prime(i)
    if len(ans) == 2:
        count += 1

print(count)","def is_prime(num):
    """"""Check if a number is prime.""""""
    if num <= 1:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def count_distinct_prime_factors(num):
    """"""Count distinct prime factors of a number.""""""
    count = 0
    for i in range(2, num + 1):
        if num % i == 0 and is_prime(i):
            count += 1
        if count > 2:
            break
    return count

def count_almost_primes(n):
    """"""Count numbers with exactly two distinct prime divisors between 1 and n.""""""
    almost_prime_count = 0
    for i in range(1, n + 1):
        if count_distinct_prime_factors(i) == 2:
            almost_prime_count += 1
    return almost_prime_count

import sys
input_data = sys.stdin.read().splitlines()

results = []
for line in input_data:
    n = int(line)
    result = count_almost_primes(n)
    results.append(result)

for res in results:
    print(res)"
938,B,Run For Your Prize,PROGRAMMING,"['brute force', 'greedy']","You and your friend are participating in a TV show ""Run For Your Prize"".

At the start of the show *n* prizes are located on a straight line. *i*-th prize is located at position *a**i*. Positions of all prizes are distinct. You start at position 1, your friend — at position 106 (and there is no prize in any of these two positions). You have to work as a team and collect all prizes in minimum possible time, in any order.

You know that it takes exactly 1 second to move from position *x* to position *x*<=+<=1 or *x*<=-<=1, both for you and your friend. You also have trained enough to instantly pick up any prize, if its position is equal to your current position (and the same is true for your friend). Carrying prizes does not affect your speed (or your friend's speed) at all.

Now you may discuss your strategy with your friend and decide who will pick up each prize. Remember that every prize must be picked up, either by you or by your friend.

What is the minimum number of seconds it will take to pick up all the prizes?","The first line contains one integer *n* (1<=≤<=*n*<=≤<=105) — the number of prizes.

The second line contains *n* integers *a*1, *a*2, ..., *a**n* (2<=≤<=*a**i*<=≤<=106<=-<=1) — the positions of the prizes. No two prizes are located at the same position. Positions are given in ascending order.",Print one integer — the minimum number of seconds it will take to collect all prizes.,"['3\n2 3 9\n', '2\n2 999995\n']","['8\n', '5\n']","In the first example you take all the prizes: take the first at 1, the second at 2 and the third at 8.

In the second example you take the first prize in 1 second and your friend takes the other in 5 seconds, you do this simultaneously, so the total time is 5.",OK,"import sys,math,itertools
from collections import Counter,deque,defaultdict
from bisect import bisect_left,bisect_right 
from heapq import heappop,heappush,heapify, nlargest
from copy import deepcopy
mod = 10**9+7
INF = float('inf')
def inp(): return int(sys.stdin.readline())
def inpl(): return list(map(int, sys.stdin.readline().split()))
def inpl_1(): return list(map(lambda x:int(x)-1, sys.stdin.readline().split()))
def inps(): return sys.stdin.readline()
def inpsl(x): tmp = sys.stdin.readline(); return list(tmp[:x])
def err(x): print(x); exit()

n = inp()
a = [0] + inpl() + [10**6]
res = INF
for i in range(n+1):
    res = min(res, max(a[i]-1,10**6-a[i+1]))
print(res)","def min_time_to_collect_prizes(n, positions):

    you_position = 1
    friend_position = 106

    max_time = 0

    for prize in positions:

        time_you = abs(prize - you_position)

        time_friend = abs(prize - friend_position)

        max_time = max(max_time, min(time_you, time_friend))

    return max_time

n = int(input().strip())
positions = list(map(int, input().strip().split()))

print(min_time_to_collect_prizes(n, positions))"
590,C,Three States,PROGRAMMING,"['dfs and similar', 'graphs', 'shortest paths']","The famous global economic crisis is approaching rapidly, so the states of Berman, Berance and Bertaly formed an alliance and allowed the residents of all member states to freely pass through the territory of any of them. In addition, it was decided that a road between the states should be built to guarantee so that one could any point of any country can be reached from any point of any other State.

Since roads are always expensive, the governments of the states of the newly formed alliance asked you to help them assess the costs. To do this, you have been issued a map that can be represented as a rectangle table consisting of *n* rows and *m* columns. Any cell of the map either belongs to one of three states, or is an area where it is allowed to build a road, or is an area where the construction of the road is not allowed. A cell is called passable, if it belongs to one of the states, or the road was built in this cell. From any passable cells you can move up, down, right and left, if the cell that corresponds to the movement exists and is passable.

Your task is to construct a road inside a minimum number of cells, so that it would be possible to get from any cell of any state to any cell of any other state using only passable cells.

It is guaranteed that initially it is possible to reach any cell of any state from any cell of this state, moving only along its cells. It is also guaranteed that for any state there is at least one cell that belongs to it.","The first line of the input contains the dimensions of the map *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=1000) — the number of rows and columns respectively.

Each of the next *n* lines contain *m* characters, describing the rows of the map. Digits from 1 to 3 represent the accessory to the corresponding state. The character '.' corresponds to the cell where it is allowed to build a road and the character '#' means no construction is allowed in this cell.","Print a single integer — the minimum number of cells you need to build a road inside in order to connect all the cells of all states. If such a goal is unachievable, print -1.","['4 5\n11..2\n#..22\n#.323\n.#333', '1 5\n1#2#3\n']","['2', '-1\n']",none,WRONG_ANSWER,"from collections import deque

r, c = tuple(map(int, input().replace(""\n"","""").split()))

land_map = [[0]*c for _ in range(r)]
for i in range(r):
    line = input().rstrip(""\n"")
    for j in range(c):
        if line[j] == '.' or line[j] == '
            land_map[i][j] = line[j]
        else:
            land_map[i][j] = int(line[j])

direc = [-1, 0, 1, 0, -1]

def find_road():
    accessories = 0
    start = (0, 0)
    for i in range(r):
        for j in range(c):
            if land_map[i][j] != '.' and land_map[i][j] != '
                accessories += 1
                if land_map[start[0]][start[1]] == '.' or land_map[start[0]][start[1]] == '
                    start = (i, j)

    dq = deque()
    dq.append([0, start])
    vis = set()

    while dq:
        dis, points = dq.pop()
        if points in vis:
            continue
        if len(vis) == accessories:
            return dis
        vis.add(points)
        x, y = points

        for i in range(4):
            dr, dc = x + direc[i], y + direc[i + 1]
            if 0 <= dr < r and 0 <= dc < c:
                if land_map[dr][dc] == '.':
                    dq.appendleft([dis+1, (dr, dc)])
                elif land_map[dr][dc] != '
                    dq.append([dis, (dr, dc)])
    return -1

print(find_road())","from collections import deque

def bfs(start, n, m, map_grid, visited):
    queue = deque([start])
    component = []
    directions = [(-1, 0), (1, 0), (0, -1), (0, 1)]
    
    while queue:
        x, y = queue.popleft()
        component.append((x, y))
        for dx, dy in directions:
            nx, ny = x + dx, y + dy
            if 0 <= nx < n and 0 <= ny < m and not visited[nx][ny] and map_grid[nx][ny] in '123.':
                visited[nx][ny] = True
                queue.append((nx, ny))
    
    return component

def find_components(n, m, map_grid):
    visited = [[False] * m for _ in range(n)]
    components = []
    
    for i in range(n):
        for j in range(m):
            if not visited[i][j] and map_grid[i][j] in '123':
                visited[i][j] = True
                components.append(bfs((i, j), n, m, map_grid, visited))
    
    return components

def min_road_to_connect_components(n, m, map_grid):
    components = find_components(n, m, map_grid)
    k = len(components)
    if k == 0 or k == 1:
        return 0

    reachable = set()
    for component in components:
        for (x, y) in component:
            for dx, dy in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
                nx, ny = x + dx, y + dy
                if 0 <= nx < n and 0 <= ny < m and map_grid[nx][ny] == '.':
                    reachable.add((nx, ny))

    if not reachable:
        return -1

    from itertools import combinations
    edges = []
    for i, comp1 in enumerate(components):
        for j, comp2 in enumerate(components):
            if i < j:
                for x1, y1 in comp1:
                    for x2, y2 in comp2:
                        if abs(x1 - x2) + abs(y1 - y2) == 1:
                            edges.append((i, j, 1))

    parent = list(range(k))
    rank = [0] * k

    def find(u):
        if parent[u] != u:
            parent[u] = find(parent[u])
        return parent[u]

    def union(u, v):
        rootU = find(u)
        rootV = find(v)
        if rootU != rootV:
            if rank[rootU] > rank[rootV]:
                parent[rootV] = rootU
            elif rank[rootU] < rank[rootV]:
                parent[rootU] = rootV
            else:
                parent[rootV] = rootU
                rank[rootU] += 1
            return True
        return False

    edges.sort(key=lambda x: x[2])
    total_cost = 0
    edges_used = 0

    for u, v, cost in edges:
        if union(u, v):
            total_cost += cost
            edges_used += 1

    if edges_used == k - 1:
        return total_cost
    return -1

def main():
    import sys
    input = sys.stdin.read
    data = input().splitlines()
    
    n, m = map(int, data[0].split())
    map_grid = data[1:n + 1]
    
    result = min_road_to_connect_components(n, m, map_grid)
    print(result)

if __name__ == ""__main__"":
    main()"
591,B,Rebranding,PROGRAMMING,"['implementation', 'strings']","The name of one small but proud corporation consists of *n* lowercase English letters. The Corporation has decided to try rebranding — an active marketing strategy, that includes a set of measures to change either the brand (both for the company and the goods it produces) or its components: the name, the logo, the slogan. They decided to start with the name.

For this purpose the corporation has consecutively hired *m* designers. Once a company hires the *i*-th designer, he immediately contributes to the creation of a new corporation name as follows: he takes the newest version of the name and replaces all the letters *x**i* by *y**i*, and all the letters *y**i* by *x**i*. This results in the new version. It is possible that some of these letters do no occur in the string. It may also happen that *x**i* coincides with *y**i*. The version of the name received after the work of the last designer becomes the new name of the corporation.

Manager Arkady has recently got a job in this company, but is already soaked in the spirit of teamwork and is very worried about the success of the rebranding. Naturally, he can't wait to find out what is the new name the Corporation will receive.

Satisfy Arkady's curiosity and tell him the final version of the name.","The first line of the input contains two integers *n* and *m* (1<=≤<=*n*,<=*m*<=≤<=200<=000) — the length of the initial name and the number of designers hired, respectively.

The second line consists of *n* lowercase English letters and represents the original name of the corporation.

Next *m* lines contain the descriptions of the designers' actions: the *i*-th of them contains two space-separated lowercase English letters *x**i* and *y**i*.",Print the new name of the corporation.,"['6 1\npolice\np m\n', '11 6\nabacabadaba\na b\nb c\na d\ne g\nf a\nb b\n']","['molice\n', 'cdcbcdcfcdc\n']","In the second sample the name of the corporation consecutively changes as follows:

<img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/c7648432f7138ca53234357d7e08d1d119166055.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>

<img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/de89ad7bc7f27c46ec34f5e66ce0dc23bd5bc90a.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>

<img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/812e653c8d7ff496e6a0f04c676423806751531e.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>

<img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/19c564fcefb8dde36256240a8b877bb6a4792bfe.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>

<img align=""middle"" class=""tex-formula"" src=""https://espresso.codeforces.com/e1cafd93792430ad1a49e893e04715383bdae757.png"" style=""max-width: 100.0%;max-height: 100.0%;""/>",OK,"def solve():
    N, M = map(int, input().split())
    name = input()

    td = {}
    for c in 'abcdefghijklmnopqrstuvwxyz':
        td[c] = c

    for i in range(M):
        p, m = input().split()
        if p == m:
            continue
        pt = td[p]
        mt = td[m]
        del td[p]
        del td[m]
        td[m] = pt
        td[p] = mt

    nd = {f: t for t, f in td.items()}

    ans = ''.join([nd[c] for c in name])

    print(ans)

if __name__ == '__main__':
    solve()","def rebrand_corporation(n, m, original_name, transformations):
    name = list(original_name)

    for x, y in transformations:

        for i in range(len(name)):
            if name[i] == x:
                name[i] = '
            elif name[i] == y:
                name[i] = x

        for i in range(len(name)):
            if name[i] == '
                name[i] = y

    return ''.join(name)

import sys
input = sys.stdin.read
data = input().splitlines()

n, m = map(int, data[0].split())

original_name = data[1]

transformations = [tuple(line.split()) for line in data[2:m + 2]]

new_name = rebrand_corporation(n, m, original_name, transformations)

print(new_name)"
577,A,Multiplication Table,PROGRAMMING,"['implementation', 'number theory']","Let's consider a table consisting of *n* rows and *n* columns. The cell located at the intersection of *i*-th row and *j*-th column contains number *i*<=×<=*j*. The rows and columns are numbered starting from 1.

You are given a positive integer *x*. Your task is to count the number of cells in a table that contain number *x*.","The single line contains numbers *n* and *x* (1<=≤<=*n*<=≤<=105, 1<=≤<=*x*<=≤<=109) — the size of the table and the number that we are looking for in the table.",Print a single number: the number of times *x* occurs in the table.,"['10 5\n', '6 12\n', '5 13\n']","['2\n', '4\n', '0\n']",A table for the second sample test is given below. The occurrences of number 12 are marked bold.,TIME_LIMIT_EXCEEDED,"""""""https://codeforces.com/problemset/problem/577/A""""""
rows, num = [int(x) for x in input().split()]
times = 0

for row in range(rows):
    for column in range(rows):
        if (row + 1) * (column + 1) == num:
            times += 1

print(times)","def count_cells(n, x):

    min_row = x

    max_row = n - x + 1

    if min_row > n or max_row < 1:
        return 0

    min_row = max(min_row, 1)
    max_row = min(max_row, n)

    return max_row - min_row + 1

if __name__ == ""__main__"":
    import sys
    input_data = sys.stdin.read().strip().split('\n')
    
    results = []
    for line in input_data:
        n, x = map(int, line.split())
        result = count_cells(n, x)
        results.append(str(result))

    print('\n'.join(results))"
522,A,Reposts,PROGRAMMING,"['*special', 'dfs and similar', 'dp', 'graphs', 'trees']","One day Polycarp published a funny picture in a social network making a poll about the color of his handle. Many of his friends started reposting Polycarp's joke to their news feed. Some of them reposted the reposts and so on.

These events are given as a sequence of strings ""name1 reposted name2"", where name1 is the name of the person who reposted the joke, and name2 is the name of the person from whose news feed the joke was reposted. It is guaranteed that for each string ""name1 reposted name2"" user ""name1"" didn't have the joke in his feed yet, and ""name2"" already had it in his feed by the moment of repost. Polycarp was registered as ""Polycarp"" and initially the joke was only in his feed.

Polycarp measures the popularity of the joke as the length of the largest repost chain. Print the popularity of Polycarp's joke.","The first line of the input contains integer *n* (1<=≤<=*n*<=≤<=200) — the number of reposts. Next follow the reposts in the order they were made. Each of them is written on a single line and looks as ""name1 reposted name2"". All the names in the input consist of lowercase or uppercase English letters and/or digits and have lengths from 2 to 24 characters, inclusive.

We know that the user names are case-insensitive, that is, two names that only differ in the letter case correspond to the same social network user.",Print a single integer — the maximum length of a repost chain.,"['5\ntourist reposted Polycarp\nPetr reposted Tourist\nWJMZBMR reposted Petr\nsdya reposted wjmzbmr\nvepifanov reposted sdya\n', '6\nMike reposted Polycarp\nMax reposted Polycarp\nEveryOne reposted Polycarp\n111 reposted Polycarp\nVkCup reposted Polycarp\nCodeforces reposted Polycarp\n', '1\nSoMeStRaNgEgUe reposted PoLyCaRp\n']","['6\n', '2\n', '2\n']",none,OK,"import sys
input = sys.stdin.readline
from collections import defaultdict

n = int(input())
g = [input()[:-1].lower().split(' reposted ') for _ in range(n)]
d = defaultdict(int)
d['polycarp'] = 1
for i in range(n):
    d[g[i][0]] += d[g[i][1]] + 1
print(max(d.values()))","def max_repost_chain(n, reposts):

    repost_depth = {}
    repost_depth['Polycarp'] = 1

    for repost in reposts:
        name1, _, name2 = repost.partition(' reposted ')
        name1 = name1.lower()
        name2 = name2.lower()

        repost_depth[name1] = repost_depth.get(name2, 0) + 1

    return max(repost_depth.values())

if __name__ == ""__main__"":
    import sys
    
    input_data = sys.stdin.read().strip().splitlines()
    n = int(input_data[0])
    reposts = input_data[1:n + 1]

    result = max_repost_chain(n, reposts)
    print(result)"
267,A,Subtractions,PROGRAMMING,"['math', 'number theory']","You've got two numbers. As long as they are both larger than zero, they go through the same operation: subtract the lesser number from the larger one. If they equal substract one number from the another. For example, one operation transforms pair (4,17) to pair (4,13), it transforms (5,5) to (0,5).

You've got some number of pairs (*a**i*,<=*b**i*). How many operations will be performed for each of them?","The first line contains the number of pairs *n* (1<=<=≤<=<=*n*<=<=≤<=<=1000). Then follow *n* lines, each line contains a pair of positive integers *a**i*,<=*b**i* (1<=<=≤<=<=*a**i*,<=<=*b**i*<=<=≤<=<=109).",Print the sought number of operations for each pair on a single line.,['2\n4 17\n7 987654321\n'],['8\n141093479\n'],none,OK,"n = int(input())

def compute(a, b):
    iters = 0
    while a > 0 and b > 0:
        if a > b:
            iters += a // b
            a %= b
        else:
            iters += b // a
            b %= a
    return iters

for _ in range(n):
    a, b = tuple(map(int, input().split()))
    print(compute(a, b))","def count_operations(a, b):
    operations = 0
    while a > 0 and b > 0:
        if a < b:
            b -= a
        else:
            a -= b
        operations += 1
    return operations

n = int(input().strip())
results = []

for _ in range(n):
    a, b = map(int, input().strip().split())
    results.append(count_operations(a, b))

for result in results:
    print(result)"
507,A,Amr and Music,PROGRAMMING,"['greedy', 'implementation', 'sortings']","Amr is a young coder who likes music a lot. He always wanted to learn how to play music but he was busy coding so he got an idea.

Amr has *n* instruments, it takes *a**i* days to learn *i*-th instrument. Being busy, Amr dedicated *k* days to learn how to play the maximum possible number of instruments.

Amr asked for your help to distribute his free days between instruments so that he can achieve his goal.","The first line contains two numbers *n*, *k* (1<=≤<=*n*<=≤<=100, 0<=≤<=*k*<=≤<=10<=000), the number of instruments and number of days respectively.

The second line contains *n* integers *a**i* (1<=≤<=*a**i*<=≤<=100), representing number of days required to learn the *i*-th instrument.","In the first line output one integer *m* representing the maximum number of instruments Amr can learn.

In the second line output *m* space-separated integers: the indices of instruments to be learnt. You may output indices in any order.

if there are multiple optimal solutions output any. It is not necessary to use all days for studying.","['4 10\n4 3 1 2\n', '5 6\n4 3 1 1 2\n', '1 3\n4\n']","['4\n1 2 3 4', '3\n1 3 4', '0\n']","In the first test Amr can learn all 4 instruments.

In the second test other possible solutions are: {2, 3, 5} or {3, 4, 5}.

In the third test Amr doesn't have enough time to learn the only presented instrument.",WRONG_ANSWER,"from collections import defaultdict
n, k = map(int,input().split())
arr = list(map(int,input().split()))
index = defaultdict(list)
for i,n in enumerate(arr):
    index[n].append(i)

ans = []

for n in sorted(set(arr)):
    i = 0
    while k-n>=0 and i<len(index[n]):
        k-=n
        ans.append(str(index[n][i]+1))
        i += 1
        
print(len(arr))
print("" "".join(ans))","def learn_instruments(n, k, days):

    sorted_days = sorted((days[i], i + 1) for i in range(n))
    
    total_days = 0
    instruments_learned = []

    for days_needed, index in sorted_days:
        if total_days + days_needed <= k:
            total_days += days_needed
            instruments_learned.append(index)
        else:
            break

    print(len(instruments_learned))
    print("" "".join(map(str, instruments_learned)))

inputs = [
    (4, 10, [4, 3, 1, 2]),
    (5, 6, [4, 3, 1, 1, 2]),
    (1, 3, [4])
]

for n, k, days in inputs:
    learn_instruments(n, k, days)"
678,A,Johny Likes Numbers,PROGRAMMING,"['implementation', 'math']","Johny likes numbers *n* and *k* very much. Now Johny wants to find the smallest integer *x* greater than *n*, so it is divisible by the number *k*.","The only line contains two integers *n* and *k* (1<=≤<=*n*,<=*k*<=≤<=109).","Print the smallest integer *x*<=&gt;<=*n*, so it is divisible by the number *k*.","['5 3\n', '25 13\n', '26 13\n']","['6\n', '26\n', '39\n']",none,OK,"def solve():
    n, k = [int(x) for x in input().split()]

    print((n + k) - (n % k))

solve()","def smallest_divisible(n, k):

    x = (n // k + 1) * k
    return x

input_values = input().strip().split()
n, k = map(int, input_values)

result = smallest_divisible(n, k)

print(result)"
839,C,Journey,PROGRAMMING,"['dfs and similar', 'dp', 'graphs', 'probabilities', 'trees']","There are *n* cities and *n*<=-<=1 roads in the Seven Kingdoms, each road connects two cities and we can reach any city from any other by the roads.

Theon and Yara Greyjoy are on a horse in the first city, they are starting traveling through the roads. But the weather is foggy, so they can’t see where the horse brings them. When the horse reaches a city (including the first one), it goes to one of the cities connected to the current city. But it is a strange horse, it only goes to cities in which they weren't before. In each such city, the horse goes with equal probabilities and it stops when there are no such cities. 

Let the length of each road be 1. The journey starts in the city 1. What is the expected length (expected value of length) of their journey? You can read about expected (average) value by the link [https://en.wikipedia.org/wiki/Expected_value](https://en.wikipedia.org/wiki/Expected_value).","The first line contains a single integer *n* (1<=≤<=*n*<=≤<=100000) — number of cities.

Then *n*<=-<=1 lines follow. The *i*-th line of these lines contains two integers *u**i* and *v**i* (1<=≤<=*u**i*,<=*v**i*<=≤<=*n*, *u**i*<=≠<=*v**i*) — the cities connected by the *i*-th road.

It is guaranteed that one can reach any city from any other by the roads.","Print a number — the expected length of their journey. The journey starts in the city 1.

Your answer will be considered correct if its absolute or relative error does not exceed 10<=-<=6.

Namely: let's assume that your answer is *a*, and the answer of the jury is *b*. The checker program will consider your answer correct, if .","['4\n1 2\n1 3\n2 4\n', '5\n1 2\n1 3\n3 4\n2 5\n']","['1.500000000000000\n', '2.000000000000000\n']","In the first sample, their journey may end in cities 3 or 4 with equal probability. The distance to city 3 is 1 and to city 4 is 2, so the expected length is 1.5.

In the second sample, their journey may end in city 4 or 5. The distance to the both cities is 2, so the expected length is 2.",RUNTIME_ERROR,"def dfs(x,p):
    if x==1:
        l[x]=0
        prob[x]=1
    else:
        l[x]=l[p]+1
        prob[x]=1/(len(graph[p])-1)*prob[p]
        if p==1:
            prob[x]=1/(len(graph[p]))*prob[p]
    for k in graph[x]:
        if k!=p:
            dfs(k,x)
    if len(graph[x])==1 and x!=1:
        leaf.append(x)
    

n = int(input())
graph = [[]]

for i in range(n+1):
    graph.append([])

for i in range(n-1):
    x,y=list(map(int,input().split(' ')))
    graph[x].append(y)
    graph[y].append(x)
l=[0 for i in range(n+1)]
prob=[0 for i in range(n+1)]
ans=0;
leaf =[]
dfs(1,0)
for i in leaf:
    ans+=prob[i]*l[i]
if n==1:
    print(1)
else:
    print(ans)","from collections import defaultdict
import sys

def expected_length(n, roads):

    graph = defaultdict(list)
    for u, v in roads:
        graph[u].append(v)
        graph[v].append(u)

    expected_lengths = [0] * (n + 1)
    visited = [False] * (n + 1)

    def dfs(city):
        visited[city] = True
        neighbors = [neighbor for neighbor in graph[city] if not visited[neighbor]]
        total_length = 0
        count = len(neighbors)

        for neighbor in neighbors:
            total_length += 1 + dfs(neighbor)

        if count > 0:
            expected_lengths[city] = total_length / count
        return expected_lengths[city]

    dfs(1)
    return expected_lengths[1]

n = int(sys.stdin.readline().strip())
roads = [tuple(map(int, sys.stdin.readline().strip().split())) for _ in range(n - 1)]

result = expected_length(n, roads)

print(f""{result:.12f}"")"
58,A,Chat room,PROGRAMMING,"['greedy', 'strings']","Vasya has recently learned to type and log on to the Internet. He immediately entered a chat room and decided to say hello to everybody. Vasya typed the word *s*. It is considered that Vasya managed to say hello if several letters can be deleted from the typed word so that it resulted in the word ""hello"". For example, if Vasya types the word ""ahhellllloou"", it will be considered that he said hello, and if he types ""hlelo"", it will be considered that Vasya got misunderstood and he didn't manage to say hello. Determine whether Vasya managed to say hello by the given word *s*.","The first and only line contains the word *s*, which Vasya typed. This word consisits of small Latin letters, its length is no less that 1 and no more than 100 letters.","If Vasya managed to say hello, print ""YES"", otherwise print ""NO"".","['ahhellllloou\n', 'hlelo\n']","['YES\n', 'NO\n']",none,RUNTIME_ERROR,"def main():
    char_in_hello = [char for char in 'hello']

    message = input()
    chars_to_remove = [char for char in message if char not in char_in_hello]
    final_word = message
    for char in chars_to_remove:
        final_word = final_word.replace(char, '')

    word_list = [char for char in final_word]

    for char in char_in_hello:
        num = 0
        if char in 'heo':
            num = 1
        elif char == 'l':
            num = 2
        while word_list.count(char) != num:
            if word_list.count(char) == 0:
                break
            if num == 1:
                first_instance_index = word_list.index('char')
                remove_index = word_list[first_instance_index+1:].index('char')
                word_list.remove(remove_index)
            elif num == 2:
                first_instance_index = word_list.index('char')
                second_instance = word_list[first_instance_index + 1:].index('char')
                remove_index = word_list[second_instance + 1:].index('char')
                word_list.remove(remove_index)

    if word_list == char_in_hello:
        print('YES')
    else:
        print('NO')

if __name__ == '__main__':
    main()","def can_say_hello(s):

    target = ""hello""
    j = 0

    for char in s:

        if char == target[j]:
            j += 1

        if j == len(target):
            return ""YES""

    return ""NO""

input_string = input().strip()

print(can_say_hello(input_string))"
